Model,Accuracy,Precision,Recall,F1-Score
Llama 4 Scout (107B),0.9253333333333333,0.8752941176470588,0.992,0.93
Llama 4 Maverick (400B),0.916,0.8594470046082949,0.9946666666666667,0.9221260815822002
